Event,Tm,J1,J2,St,S,n,Q
J1,346.33544326032325,346.9095309547963,342.5295560982272,348.33384461443757,1,180,"J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1"
J2,346.67957148438626,346.9095309547963,350.0896161914407,348.33384461443757,1,181,"J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1"
E,348.33384461443757,346.9095309547963,350.0896161914407,348.33384461443757,1,182,"J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2"
J1,349.70642427766876,351.1082090615964,350.0896161914407,350.89203879392767,1,181,"J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2"
J1,349.95884825055225,350.0376287347116,350.0896161914407,350.89203879392767,1,182,"J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1"
J2,349.9648220668343,350.0376287347116,351.6541480776145,350.89203879392767,1,183,"J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1"
E,350.89203879392767,350.0376287347116,351.6541480776145,350.89203879392767,1,184,"J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2"
E,353.2574686606271,350.0376287347116,351.6541480776145,353.2574686606271,1,183,"J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2"
J2,353.46785726237056,350.0376287347116,358.32607281044454,355.1748488639584,1,182,"J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2"
J1,354.1575647450862,361.8704641069701,358.32607281044454,355.1748488639584,1,183,"J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2"
J1,354.325307098009,356.2305265475242,358.32607281044454,355.1748488639584,1,184,"J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1"
J1,354.4843115056065,354.70938262782033,358.32607281044454,355.1748488639584,1,185,"J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1"
J2,355.13156309082143,354.70938262782033,355.7290647194231,355.1748488639584,1,186,"J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1"
E,355.1748488639584,354.70938262782033,355.7290647194231,355.1748488639584,1,187,"J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2"
E,357.0649288420962,354.70938262782033,355.7290647194231,357.0649288420962,1,186,"J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2"
J1,357.23526121272016,361.03171746349534,355.7290647194231,359.28868163022,1,185,"J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2"
J1,358.3843129275687,358.38685819219415,355.7290647194231,359.28868163022,1,186,"J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1"
J1,358.865361811157,360.7128043044404,355.7290647194231,359.28868163022,1,187,"J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1"
E,359.28868163022,360.7128043044404,355.7290647194231,359.28868163022,1,188,"J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1"
J1,359.53022421685324,360.4783461420316,355.7290647194231,361.494087121354,1,187,"J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1"
E,361.494087121354,360.4783461420316,355.7290647194231,361.494087121354,1,188,"J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1, J1"
E,363.06043250522595,360.4783461420316,355.7290647194231,363.06043250522595,1,187,"J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1, J1"
J1,364.1965479682099,365.6891434130025,355.7290647194231,364.8922228206336,1,186,"J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J1, J2, J2, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J2, J1, J1, J2, J2, J1, J1, J1, J2, J1, J1, J1, J1"
